idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557056	1	0.12045866250991821	0.08384281396865845	0.6511111111111111	0:02:29.604425
1	1	1	0.9939982190557056	1	0.12045866250991821	0.06893676519393921	0.6496296296296296	0:02:32.339029
2	1	-1	0.0	0	-1	-1	-1	0:00:45.609044
3	1	1	0.9434048969330311	1	0.05126234516501427	0.09563261270523071	0.6555555555555556	0:02:32.042533
4	1	1	0.9939982190557056	1	0.12045866250991821	0.0895688533782959	0.6488888888888888	0:02:32.705272
5	1	1	0.5891434218104666	1	0.0019098463235422969	0.11085596680641174	0.6496296296296296	0:02:36.172477
6	1	1	0.9939982190557056	1	0.12045866250991821	0.07609713077545166	0.657037037037037	0:02:34.478580
7	1	1	0.9939982190557056	1	0.12045866250991821	0.062065064907073975	0.6555555555555556	0:02:37.246795
8	1	-1	0.0	0	-1	-1	-1	0:02:36.373554
9	1	1	0.9762936942379989	1	0.012952751480042934	0.09202384948730469	0.6481481481481481	0:02:38.159327
10	1	1	0.9939982190557056	1	0.12045866250991821	0.04718369245529175	0.6511111111111111	0:02:38.192051
11	1	1	0.9939982190557056	1	0.12045866250991821	0.06037402153015137	0.6481481481481481	0:02:40.196411
12	1	1	0.98784772395791	1	0.03282591328024864	0.0903361439704895	0.6466666666666666	0:02:37.160493
13	1	1	0.6951907275676488	1	0.0238206684589386	0.1010899543762207	0.6511111111111111	0:02:39.709605
14	1	1	0.9939982190557056	1	0.12045866250991821	0.07118368148803711	0.642962962962963	0:02:38.111369
15	1	1	0.9434048969330311	1	0.05931667611002922	0.08902895450592041	0.6385185185185185	0:02:38.585011
16	1	1	0.9167591411313873	1	0.04069569706916809	0.09970629215240479	0.6525925925925926	0:02:41.349174
17	1	1	0.9939982190557056	1	0.12045866250991821	0.06114464998245239	0.6555555555555556	0:02:39.800721
18	1	1	0.9939982190557056	1	0.12045866250991821	0.06718343496322632	0.6496296296296296	0:02:41.062805
19	1	1	0.9939982190557056	1	0.12045866250991821	0.05851089954376221	0.6459259259259259	0:02:36.629095
20	1	1	0.98784772395791	1	0.10699228197336197	0.0744631290435791	0.6518518518518518	0:02:35.329994
21	1	1	0.9939982190557056	1	0.12045866250991821	0.07295864820480347	0.6577777777777778	0:02:37.671079
22	1	1	0.9939982190557056	1	0.12045866250991821	0.059309422969818115	0.6496296296296296	0:02:37.967351
23	1	1	0.9939982190557056	1	0.12045866250991821	0.08586174249649048	0.6414814814814814	0:02:35.500556
24	1	1	0.9939982190557056	1	0.12045866250991821	0.05705296993255615	0.6562962962962963	0:02:37.660131
25	1	1	0.5740690728211996	1	0.010360135696828365	0.10214370489120483	0.6496296296296296	0:02:43.234996
26	1	1	0.8956921205202595	1	0.018267637118697166	0.09919458627700806	0.6377777777777778	0:02:42.596792
27	1	1	0.9542101785848814	1	0.0019098463235422969	0.08806586265563965	0.6511111111111111	0:02:39.105873
28	1	1	0.9939982190557056	1	0.12045866250991821	0.04003262519836426	0.6466666666666666	0:02:40.481166
29	1	1	0.9939982190557056	1	0.12045866250991821	0.07918369770050049	0.6488888888888888	0:02:39.564523
30	1	1	0.9062036500797948	1	0.02770296297967434	0.09936302900314331	0.6496296296296296	0:02:41.210752
31	1	1	0.9939982190557056	1	0.12045866250991821	0.06652659177780151	0.6518518518518518	0:02:38.040576
32	1	0	0.9651480271584072	0	0.12045866250991821	0.1273387372493744	0.6481481481481481	0:02:36.692301
33	1	1	0.9939982190557056	1	0.12045866250991821	0.07297956943511963	0.6525925925925926	0:02:38.005336
34	1	1	0.9939982190557056	1	0.12045866250991821	0.07138174772262573	0.642962962962963	0:02:35.161795
35	1	1	0.9939982190557056	1	0.12045866250991821	0.08070617914199829	0.6503703703703704	0:02:35.475826
36	1	-1	0.0	0	-1	-1	-1	0:01:44.942481
37	1	1	0.9939982190557056	1	0.12045866250991821	0.0830237865447998	0.6488888888888888	0:02:34.713419
38	1	-1	0.0	0	-1	-1	-1	0:02:37.326024
39	1	1	0.9762936942379989	1	0.10699228197336197	0.08514714241027832	0.6474074074074073	0:02:37.888851
40	1	1	0.9939982190557056	1	0.12045866250991821	0.0784500241279602	0.6518518518518518	0:02:35.494206
41	1	1	0.9939982190557056	1	0.12045866250991821	0.07869672775268555	0.6444444444444444	0:02:33.438128
42	1	-1	0.0	0	-1	-1	-1	0:01:29.911335
43	1	1	0.9706873953208027	1	0.021008837968111038	0.09461665153503418	0.6407407407407407	0:02:37.863711
