idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557052	1	12.045866012573242	0.04719182848930359	0.8999999999999999	0:02:19.572582
1	1	1	0.9939982190557052	1	12.045866012573242	0.03379395604133606	0.9070588235294117	0:02:19.148971
2	1	1	0.9939982190557052	1	12.045866012573242	0.040836215019226074	0.916470588235294	0:02:18.937497
3	1	1	0.9939982190557052	1	12.045866012573242	0.02325579524040222	0.9058823529411764	0:02:19.088176
4	1	1	0.9939982190557052	1	12.045866012573242	0.03468036651611328	0.9035294117647058	0:02:19.122496
5	1	1	0.9939982190557052	1	12.045866012573242	0.04221844673156738	0.9105882352941176	0:02:19.128046
6	1	1	0.9939982190557052	1	12.045866012573242	0.044352173805236816	0.9094117647058823	0:02:19.272410
7	1	1	0.9939982190557052	1	12.045866012573242	0.02437576651573181	0.8999999999999999	0:02:19.464543
8	1	1	0.9939982190557052	1	12.045866012573242	0.036163538694381714	0.896470588235294	0:02:19.228860
9	1	1	0.9819950877714368	1	1.1220380067825317	0.044705867767333984	0.9070588235294117	0:02:18.892046
10	1	1	0.9939982190557052	1	12.045866012573242	0.044945210218429565	0.9035294117647058	0:02:19.155161
11	1	1	0.9939982190557052	1	12.045866012573242	0.03853073716163635	0.9011764705882352	0:02:19.412302
12	1	1	0.9939982190557052	1	12.045866012573242	0.03461390733718872	0.9058823529411764	0:02:19.337579
13	1	1	0.9939982190557052	1	12.045866012573242	0.021096348762512207	0.9047058823529411	0:02:19.412834
14	1	1	0.9939982190557052	1	12.045866012573242	0.03529411554336548	0.9011764705882352	0:02:19.364180
15	1	1	0.9939982190557052	1	12.045866012573242	0.048164814710617065	0.908235294117647	0:02:19.431091
16	1	1	0.9939982190557052	1	12.045866012573242	0.03682786226272583	0.9047058823529411	0:02:19.379271
17	1	1	0.9939982190557052	1	12.045866012573242	0.025882333517074585	0.9011764705882352	0:02:19.617583
18	1	1	0.9939982190557052	1	12.045866012573242	0.04928016662597656	0.9023529411764705	0:02:19.534362
19	1	1	0.9939982190557052	1	12.045866012573242	0.03816401958465576	0.9047058823529411	0:02:19.526464
20	1	1	0.9939982190557052	1	12.045866012573242	0.03502419590950012	0.9070588235294117	0:02:19.546511
21	1	1	0.9939982190557052	1	12.045866012573242	0.02630937099456787	0.908235294117647	0:02:19.352525
