idx	label	predict	pABar	correct	Rx	best_fair_value	cor_acc_value	time
0	1	1	0.9939982190557056	1	1.2045866250991821	0.07591831684112549	0.7355555555555555	0:02:32.637509
1	1	1	0.9939982190557056	1	0.3177337944507599	0.10907948017120361	0.7459259259259259	0:02:30.667915
2	1	1	0.9939982190557056	1	1.2045866250991821	0.065146803855896	0.74	0:02:31.642329
3	1	1	0.9939982190557056	1	1.2045866250991821	0.08368349075317383	0.7348148148148148	0:02:31.466644
4	1	1	0.9939982190557056	1	1.2045866250991821	0.09045284986495972	0.7385185185185185	0:02:33.607580
5	1	1	0.9939982190557056	1	1.2045866250991821	0.06023019552230835	0.7355555555555555	0:02:33.132123
6	1	1	0.9939982190557056	1	1.2045866250991821	0.07720440626144409	0.74	0:02:36.070202
7	1	1	0.9939982190557056	1	1.2045866250991821	0.06525850296020508	0.7288888888888888	0:02:30.442987
8	1	1	0.9939982190557056	1	1.0699228048324585	0.08555489778518677	0.7422222222222222	0:02:35.511204
9	1	1	0.9939982190557056	1	1.2045866250991821	0.07214736938476562	0.7385185185185185	0:02:31.560964
10	1	1	0.9939982190557056	1	1.2045866250991821	0.07668012380599976	0.7422222222222222	0:02:33.005885
11	1	1	0.9939982190557056	1	1.0699228048324585	0.08501690626144409	0.7355555555555555	0:02:33.270760
12	1	1	0.9939982190557056	1	1.2045866250991821	0.1050419807434082	0.7296296296296296	0:02:34.487130
13	1	1	0.9939982190557056	1	0.5591061115264893	0.07951021194458008	0.7496296296296296	0:02:34.538047
14	1	1	0.9939982190557056	1	1.2045866250991821	0.07983189821243286	0.734074074074074	0:02:35.008229
15	1	1	0.9939982190557056	1	1.2045866250991821	0.06057780981063843	0.7511111111111111	0:02:31.777668
16	1	1	0.9939982190557056	1	1.2045866250991821	0.0773809552192688	0.7362962962962962	0:02:33.422805
17	1	1	0.9939982190557056	1	1.2045866250991821	0.07932877540588379	0.7518518518518518	0:02:32.980673
18	1	1	0.9939982190557056	1	1.2045866250991821	0.09034925699234009	0.7355555555555555	0:02:33.183161
19	1	1	0.9939982190557056	1	1.2045866250991821	0.07184475660324097	0.7318518518518519	0:02:33.867866
20	1	1	0.9939982190557056	1	1.2045866250991821	0.05892819166183472	0.7414814814814814	0:02:37.177284
21	1	1	0.9939982190557056	1	1.2045866250991821	0.062026917934417725	0.7414814814814814	0:02:33.898052
